id_order,id_user,id_tech,id_service,tgl_kunjungan,status_order,biaya_kunjungan,harga_barang,biaya_jasa,total_biaya,foto_kerusakan,foto_nota,rating_nilai,rating_komentar
3258,6,2,7,2025-03-16 05:43:00,Selesai,50000,0,230000,230000,"https://picsum.photos/seed/krs0.5540928711865144/300/200","https://picsum.photos/seed/nt0.2105231299663879/300/200",5,"Sangat profesional dan cepat tanggap."
3259,6,4,1,2025-07-02 20:21:09,Selesai,50000,110000,220000,330000,"https://picsum.photos/seed/krs0.7072875191715511/300/200","https://picsum.photos/seed/nt0.22220086424549979/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3260,1,2,2,2025-01-28 16:18:39,Selesai,50000,180000,80000,260000,"https://picsum.photos/seed/krs0.692041675426835/300/200","https://picsum.photos/seed/nt0.38264526989187786/300/200",4,"Kerja cepat dan bersih."
3261,6,5,4,2025-03-01 17:28:36,Selesai,50000,480000,240000,720000,"https://picsum.photos/seed/krs0.2698547333019349/300/200","https://picsum.photos/seed/nt0.6176409303523095/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3262,6,5,3,2025-10-28 01:29:36,Selesai,50000,240000,200000,440000,"https://picsum.photos/seed/krs0.5250693242393929/300/200","https://picsum.photos/seed/nt0.7130397954658731/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3263,6,3,4,2025-08-16 09:23:21,Selesai,50000,480000,60000,540000,"https://picsum.photos/seed/krs0.448179980258108/300/200","https://picsum.photos/seed/nt0.839476491288629/300/200",5,"Lumayan, AC sudah dingin kembali."
3264,1,7,5,2025-03-01 06:13:15,Selesai,50000,490000,150000,640000,"https://picsum.photos/seed/krs0.4515357207206183/300/200","https://picsum.photos/seed/nt0.9342211326557303/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3265,6,4,7,2025-09-16 05:51:11,Selesai,50000,440000,130000,570000,"https://picsum.photos/seed/krs0.8622938290087714/300/200","https://picsum.photos/seed/nt0.9341206549403072/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3266,1,5,2,2025-03-25 08:28:07,Selesai,50000,200000,210000,410000,"https://picsum.photos/seed/krs0.6636715277157066/300/200","https://picsum.photos/seed/nt0.41685137278570994/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3267,6,7,2,2025-12-21 12:38:35,Selesai,50000,260000,110000,370000,"https://picsum.photos/seed/krs0.7568549361578236/300/200","https://picsum.photos/seed/nt0.989553136667929/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3268,1,2,4,2025-12-11 06:36:36,Selesai,50000,90000,70000,160000,"https://picsum.photos/seed/krs0.7619899647799608/300/200","https://picsum.photos/seed/nt0.49887029792400894/300/200",5,"Kerja cepat dan bersih."
3269,1,6,2,2025-11-11 19:27:47,Selesai,50000,270000,190000,460000,"https://picsum.photos/seed/krs0.3411533176591047/300/200","https://picsum.photos/seed/nt0.3373860124047825/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3270,6,6,2,2025-10-07 16:52:50,Selesai,50000,220000,150000,370000,"https://picsum.photos/seed/krs0.8670590850578711/300/200","https://picsum.photos/seed/nt0.8543822346368978/300/200",5,"Sangat profesional dan cepat tanggap."
3271,1,3,5,2025-03-23 23:06:22,Selesai,50000,380000,50000,430000,"https://picsum.photos/seed/krs0.6112846526737724/300/200","https://picsum.photos/seed/nt0.11628341942376053/300/200",5,"Lumayan, AC sudah dingin kembali."
3272,1,7,2,2026-04-14 06:31:19,Selesai,50000,40000,90000,130000,"https://picsum.photos/seed/krs0.5034602336185932/300/200","https://picsum.photos/seed/nt0.7532481537419604/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3273,6,3,8,2025-05-18 11:45:04,Selesai,50000,290000,210000,500000,"https://picsum.photos/seed/krs0.470404834122499/300/200","https://picsum.photos/seed/nt0.8212365065229673/300/200",5,"Lumayan, AC sudah dingin kembali."
3274,1,1,4,2026-03-14 16:24:53,Selesai,50000,440000,140000,580000,"https://picsum.photos/seed/krs0.4188297475502708/300/200","https://picsum.photos/seed/nt0.09125074873336869/300/200",5,"Sangat profesional dan cepat tanggap."
3275,6,1,4,2025-06-15 05:51:31,Selesai,50000,370000,110000,480000,"https://picsum.photos/seed/krs0.42516926732425764/300/200","https://picsum.photos/seed/nt0.5612307717032234/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3276,6,3,3,2026-05-27 10:37:02,Selesai,50000,380000,180000,560000,"https://picsum.photos/seed/krs0.2636871573239309/300/200","https://picsum.photos/seed/nt0.45691736937225924/300/200",5,"Lumayan, AC sudah dingin kembali."
3277,1,7,4,2025-10-28 04:43:33,Selesai,50000,110000,50000,160000,"https://picsum.photos/seed/krs0.5598066631710568/300/200","https://picsum.photos/seed/nt0.948552149940537/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3278,6,1,7,2026-04-18 14:24:03,Selesai,50000,390000,200000,590000,"https://picsum.photos/seed/krs0.06251257443618052/300/200","https://picsum.photos/seed/nt0.371263738188366/300/200",5,"Sangat profesional dan cepat tanggap."
3279,6,2,8,2025-01-15 18:54:08,Selesai,50000,340000,240000,580000,"https://picsum.photos/seed/krs0.4935530956726978/300/200","https://picsum.photos/seed/nt0.030948702244700144/300/200",5,"Kerja cepat dan bersih."
3280,6,6,1,2026-05-16 04:20:46,Selesai,50000,480000,110000,590000,"https://picsum.photos/seed/krs0.9174350014763253/300/200","https://picsum.photos/seed/nt0.4937597401436893/300/200",4,"Sedikit terlambat tapi hasil kerjanya bagus."
3281,1,6,5,2026-01-30 05:33:50,Selesai,50000,230000,110000,340000,"https://picsum.photos/seed/krs0.7260215848102476/300/200","https://picsum.photos/seed/nt0.5250925492785146/300/200",5,"Sangat profesional dan cepat tanggap."
3282,1,2,1,2025-12-22 20:16:38,Selesai,50000,470000,210000,680000,"https://picsum.photos/seed/krs0.9713701174552519/300/200","https://picsum.photos/seed/nt0.1252423462633402/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3283,1,4,3,2025-06-02 15:35:25,Selesai,50000,350000,180000,530000,"https://picsum.photos/seed/krs0.7874840803362866/300/200","https://picsum.photos/seed/nt0.9138347978930558/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3284,6,2,6,2025-09-25 10:18:45,Selesai,50000,160000,110000,270000,"https://picsum.photos/seed/krs0.9184732440480134/300/200","https://picsum.photos/seed/nt0.6268239198904281/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3285,1,3,8,2025-03-19 08:59:05,Selesai,50000,100000,180000,280000,"https://picsum.photos/seed/krs0.8038054600640229/300/200","https://picsum.photos/seed/nt0.39040996975004194/300/200",5,"Lumayan, AC sudah dingin kembali."
3286,1,5,6,2026-04-28 02:30:37,Selesai,50000,370000,50000,420000,"https://picsum.photos/seed/krs0.5938735285212264/300/200","https://picsum.photos/seed/nt0.5599389718183493/300/200",5,"Lumayan, AC sudah dingin kembali."
3287,1,7,5,2025-04-15 16:45:49,Selesai,50000,120000,160000,280000,"https://picsum.photos/seed/krs0.43586832154483257/300/200","https://picsum.photos/seed/nt0.2506342858608491/300/200",5,"Kerja cepat dan bersih."
3288,6,5,7,2026-05-25 01:18:26,Selesai,50000,460000,240000,700000,"https://picsum.photos/seed/krs0.7877979889412474/300/200","https://picsum.photos/seed/nt0.9122473290112656/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3289,1,4,7,2026-03-12 07:07:22,Selesai,50000,150000,190000,340000,"https://picsum.photos/seed/krs0.3825187809433265/300/200","https://picsum.photos/seed/nt0.06012241201754087/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3290,6,2,1,2025-12-28 17:27:32,Selesai,50000,130000,60000,190000,"https://picsum.photos/seed/krs0.1077373095911427/300/200","https://picsum.photos/seed/nt0.9797551708177071/300/200",5,"Kerja cepat dan bersih."
3291,1,1,6,2026-01-06 19:06:21,Selesai,50000,380000,140000,520000,"https://picsum.photos/seed/krs0.3451504271600947/300/200","https://picsum.photos/seed/nt0.2152903521623124/300/200",4,"Luar biasa, sparepart diganti dengan yang ori."
3292,6,3,5,2025-09-24 13:44:04,Selesai,50000,410000,100000,510000,"https://picsum.photos/seed/krs0.1394481115100873/300/200","https://picsum.photos/seed/nt0.1736256891153639/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3293,6,4,6,2026-01-18 13:35:23,Selesai,50000,450000,220000,670000,"https://picsum.photos/seed/krs0.481339476201182/300/200","https://picsum.photos/seed/nt0.814278243325622/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3294,1,7,8,2025-01-07 21:49:11,Selesai,50000,450000,180000,630000,"https://picsum.photos/seed/krs0.9988512128074754/300/200","https://picsum.photos/seed/nt0.8270167522970827/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3295,6,4,2,2026-03-01 21:08:34,Selesai,50000,320000,230000,550000,"https://picsum.photos/seed/krs0.13618536645981372/300/200","https://picsum.photos/seed/nt0.4613068112456935/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3296,6,4,3,2026-05-25 03:02:21,Selesai,50000,60000,230000,290000,"https://picsum.photos/seed/krs0.4065217292257597/300/200","https://picsum.photos/seed/nt0.10291536903978804/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3297,6,2,7,2025-06-16 18:21:22,Selesai,50000,400000,60000,460000,"https://picsum.photos/seed/krs0.6593276130812691/300/200","https://picsum.photos/seed/nt0.4383247595805152/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3298,1,4,7,2025-11-05 09:19:23,Selesai,50000,400000,70000,470000,"https://picsum.photos/seed/krs0.2735884149215948/300/200","https://picsum.photos/seed/nt0.42643142539076406/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3299,1,5,3,2025-04-22 04:19:56,Selesai,50000,490000,160000,650000,"https://picsum.photos/seed/krs0.0453071431077261/300/200","https://picsum.photos/seed/nt0.8144927427599302/300/200",5,"Lumayan, AC sudah dingin kembali."
3300,6,4,2,2026-04-07 10:31:49,Selesai,50000,340000,230000,570000,"https://picsum.photos/seed/krs0.6057352744905924/300/200","https://picsum.photos/seed/nt0.8020364417127377/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3301,6,3,4,2025-06-08 00:36:11,Selesai,50000,150000,50000,200000,"https://picsum.photos/seed/krs0.2749687821290231/300/200","https://picsum.photos/seed/nt0.49517386484727244/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3302,6,7,6,2025-06-06 14:13:43,Selesai,50000,360000,60000,420000,"https://picsum.photos/seed/krs0.6950151613217486/300/200","https://picsum.photos/seed/nt0.052830382030121914/300/200",5,"Kerja cepat dan bersih."
3303,1,4,7,2025-10-16 00:03:18,Selesai,50000,180000,240000,420000,"https://picsum.photos/seed/krs0.10986354040594526/300/200","https://picsum.photos/seed/nt0.4749913601118779/300/200",4,"Teknisi datang tepat waktu, masalah cepat selesai."
3304,1,4,7,2025-04-18 22:56:41,Selesai,50000,390000,170000,560000,"https://picsum.photos/seed/krs0.537104442276055/300/200","https://picsum.photos/seed/nt0.7039995606278775/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3305,6,3,4,2025-08-09 05:54:35,Selesai,50000,410000,150000,560000,"https://picsum.photos/seed/krs0.47706929924077424/300/200","https://picsum.photos/seed/nt0.9287631768717611/300/200",5,"Sangat profesional dan cepat tanggap."
3306,6,7,4,2025-02-25 15:24:33,Selesai,50000,340000,150000,490000,"https://picsum.photos/seed/krs0.3252024489829124/300/200","https://picsum.photos/seed/nt0.40552744084461645/300/200",4,"Lumayan, AC sudah dingin kembali."
3307,6,4,8,2025-11-20 09:25:37,Selesai,50000,140000,200000,340000,"https://picsum.photos/seed/krs0.9473178293852378/300/200","https://picsum.photos/seed/nt0.09617831782098563/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3308,1,1,6,2025-07-21 17:12:03,Selesai,50000,0,60000,60000,"https://picsum.photos/seed/krs0.8838666904191069/300/200","https://picsum.photos/seed/nt0.23027789473532234/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3309,1,5,6,2025-11-05 04:10:14,Selesai,50000,340000,130000,470000,"https://picsum.photos/seed/krs0.20050115294566762/300/200","https://picsum.photos/seed/nt0.9395119774340512/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3310,1,6,2,2026-05-01 17:18:19,Selesai,50000,270000,90000,360000,"https://picsum.photos/seed/krs0.8941666262026752/300/200","https://picsum.photos/seed/nt0.1505574907683177/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3311,1,3,3,2025-11-25 06:24:37,Selesai,50000,110000,190000,300000,"https://picsum.photos/seed/krs0.4269063258146567/300/200","https://picsum.photos/seed/nt0.03876432073903624/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3312,1,1,3,2025-03-26 15:51:41,Selesai,50000,410000,150000,560000,"https://picsum.photos/seed/krs0.23266479805043538/300/200","https://picsum.photos/seed/nt0.9963042234667084/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3313,6,7,7,2025-07-24 11:06:58,Selesai,50000,220000,170000,390000,"https://picsum.photos/seed/krs0.7373116012608659/300/200","https://picsum.photos/seed/nt0.5569707105528922/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3314,6,4,7,2025-04-16 10:08:22,Selesai,50000,400000,220000,620000,"https://picsum.photos/seed/krs0.7326010386944714/300/200","https://picsum.photos/seed/nt0.1319653634127682/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3315,6,4,8,2025-09-05 10:27:55,Selesai,50000,140000,70000,210000,"https://picsum.photos/seed/krs0.8189517149613068/300/200","https://picsum.photos/seed/nt0.6033586131882698/300/200",5,"Sangat profesional dan cepat tanggap."
3316,6,3,7,2025-10-06 19:44:50,Selesai,50000,270000,60000,330000,"https://picsum.photos/seed/krs0.7128183041028736/300/200","https://picsum.photos/seed/nt0.38971424067289406/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3317,6,7,8,2025-03-04 01:09:24,Selesai,50000,220000,240000,460000,"https://picsum.photos/seed/krs0.1521760753526623/300/200","https://picsum.photos/seed/nt0.9721062903863331/300/200",4,"Harga sesuai dengan kualitas. Sangat memuaskan."
3318,6,1,8,2025-02-19 22:22:40,Selesai,50000,310000,210000,520000,"https://picsum.photos/seed/krs0.03175922617150595/300/200","https://picsum.photos/seed/nt0.5189072446852117/300/200",5,"Kerja cepat dan bersih."
3319,6,3,1,2025-01-26 06:26:46,Selesai,50000,60000,140000,200000,"https://picsum.photos/seed/krs0.4770873551385679/300/200","https://picsum.photos/seed/nt0.7527503475974151/300/200",5,"Teknisi datang tepat waktu, masalah cepat selesai."
3320,1,3,5,2025-07-13 04:57:06,Selesai,50000,320000,90000,410000,"https://picsum.photos/seed/krs0.7988900572611004/300/200","https://picsum.photos/seed/nt0.9593318911583987/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3321,6,2,3,2025-01-27 21:11:13,Selesai,50000,390000,60000,450000,"https://picsum.photos/seed/krs0.2788431138275217/300/200","https://picsum.photos/seed/nt0.4808782928118729/300/200",5,"Harga sesuai dengan kualitas. Sangat memuaskan."
3322,6,3,2,2025-08-06 07:31:58,Selesai,50000,440000,70000,510000,"https://picsum.photos/seed/krs0.6308081472515008/300/200","https://picsum.photos/seed/nt0.5370411391784593/300/200",5,"Sangat profesional dan cepat tanggap."
3323,6,7,8,2025-09-22 12:48:06,Selesai,50000,60000,150000,210000,"https://picsum.photos/seed/krs0.26251114082707994/300/200","https://picsum.photos/seed/nt0.5741530498126917/300/200",5,"Kerja cepat dan bersih."
3324,6,4,7,2026-05-20 00:41:23,Selesai,50000,350000,80000,430000,"https://picsum.photos/seed/krs0.8740269286592314/300/200","https://picsum.photos/seed/nt0.013330142981990978/300/200",4,"Lumayan, AC sudah dingin kembali."
3325,1,7,6,2025-03-15 18:55:12,Selesai,50000,40000,150000,190000,"https://picsum.photos/seed/krs0.1470501704097007/300/200","https://picsum.photos/seed/nt0.39290526058587927/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3326,6,2,4,2026-04-15 15:44:53,Selesai,50000,260000,220000,480000,"https://picsum.photos/seed/krs0.1614343324096189/300/200","https://picsum.photos/seed/nt0.7562598298999641/300/200",5,"Sangat profesional dan cepat tanggap."
3327,1,1,2,2026-03-26 05:10:35,Selesai,50000,400000,60000,460000,"https://picsum.photos/seed/krs0.9540600736570308/300/200","https://picsum.photos/seed/nt0.39840705517191655/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3328,6,3,5,2025-04-13 03:21:40,Selesai,50000,440000,140000,580000,"https://picsum.photos/seed/krs0.6256182369845118/300/200","https://picsum.photos/seed/nt0.27357996140325913/300/200",5,"Kerja cepat dan bersih."
3329,1,4,4,2026-05-17 23:57:14,Selesai,50000,50000,50000,100000,"https://picsum.photos/seed/krs0.628415807449908/300/200","https://picsum.photos/seed/nt0.43122365434181376/300/200",5,"Kerja cepat dan bersih."
3330,6,3,6,2026-05-13 19:33:51,Selesai,50000,480000,180000,660000,"https://picsum.photos/seed/krs0.8050709571881507/300/200","https://picsum.photos/seed/nt0.8726489299015678/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3331,6,6,1,2025-06-18 23:40:56,Selesai,50000,80000,210000,290000,"https://picsum.photos/seed/krs0.9450869753669566/300/200","https://picsum.photos/seed/nt0.358292844583073/300/200",5,"Lumayan, AC sudah dingin kembali."
3332,1,4,1,2025-01-29 05:08:08,Selesai,50000,80000,60000,140000,"https://picsum.photos/seed/krs0.6432060887833124/300/200","https://picsum.photos/seed/nt0.2810075144983013/300/200",4,"Pekerjaan sangat rapi dan teknisi ramah."
3333,1,1,3,2025-02-18 12:07:32,Selesai,50000,70000,110000,180000,"https://picsum.photos/seed/krs0.008853885718801746/300/200","https://picsum.photos/seed/nt0.194032592919818/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3334,6,7,3,2025-01-13 19:17:19,Selesai,50000,120000,70000,190000,"https://picsum.photos/seed/krs0.7125163200552417/300/200","https://picsum.photos/seed/nt0.3425149989008468/300/200",5,"Kerja cepat dan bersih."
3335,6,5,6,2025-12-20 03:51:50,Selesai,50000,180000,120000,300000,"https://picsum.photos/seed/krs0.26179536828386263/300/200","https://picsum.photos/seed/nt0.6113178286476945/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3336,6,5,1,2025-01-05 07:01:04,Selesai,50000,430000,180000,610000,"https://picsum.photos/seed/krs0.8510434020034588/300/200","https://picsum.photos/seed/nt0.8901395776368257/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
3337,1,2,4,2025-06-09 20:00:46,Selesai,50000,380000,160000,540000,"https://picsum.photos/seed/krs0.49582133087731595/300/200","https://picsum.photos/seed/nt0.8012096441210068/300/200",5,"Pekerjaan sangat rapi dan teknisi ramah."
3338,6,2,8,2025-01-18 09:55:18,Selesai,50000,370000,100000,470000,"https://picsum.photos/seed/krs0.8087972472468669/300/200","https://picsum.photos/seed/nt0.31042777139929156/300/200",5,"Sedikit terlambat tapi hasil kerjanya bagus."
3339,6,4,4,2026-04-24 15:27:55,Selesai,50000,100000,230000,330000,"https://picsum.photos/seed/krs0.672311265321687/300/200","https://picsum.photos/seed/nt0.8891915698905447/300/200",5,"Luar biasa, sparepart diganti dengan yang ori."
